customer_id,segment_name,R,F,M,RFM_score,recency_days,frequency_180d,monetary_180d,return_rate_180d,ticket_count_90d,sessions_30d,avg_discount_pct_180d,churn_next_60d
CUST01252,Champions,4,4,5,13,38,2,2038.93,0.0,0,1,0.245,1
CUST01253,At-Risk Customers,2,4,5,11,99,2,2035.62,0.0,0,13,0.15,1
CUST01254,Loyal Customers,3,4,5,12,76,2,2465.71,0.0,1,3,0.445,0
CUST01255,Dormant Customers,3,2,5,10,78,1,2060.75,0.0,1,8,0.11,0
CUST01256,Dormant Customers,1,1,1,3,286,0,0.0,0.0,0,3,0.0,1
CUST01257,Loyal Customers,4,4,2,10,27,2,765.27,0.5,1,4,0.28,1
CUST01258,Dormant Customers,1,1,1,3,250,0,0.0,0.0,0,7,0.0,1
CUST01259,Discount-Sensitive,2,2,2,6,94,1,694.35,1.0,1,0,0.32,1
CUST01260,Dormant Customers,5,2,3,10,9,1,913.67,0.0,0,4,0.02,0
CUST01261,Dormant Customers,5,2,1,8,18,1,345.05,0.0,0,1,0.28,0
CUST01262,Discount-Sensitive,4,2,1,7,25,1,195.09,0.0,0,11,0.57,1
CUST01263,Champions,4,5,5,14,32,4,2970.8,0.25,1,5,0.307,0
CUST01264,Discount-Sensitive,3,2,5,10,51,1,2114.74,0.0,0,6,0.34,1
CUST01265,Champions,5,4,4,13,15,2,1398.17,0.0,0,12,0.42,0
CUST01266,Loyal Customers,3,5,5,13,51,3,2447.06,0.0,0,8,0.137,0
CUST01267,Loyal Customers,3,4,2,9,58,2,769.57,0.0,1,2,0.25,0
CUST01268,Dormant Customers,5,2,2,9,19,1,471.22,1.0,1,5,0.06,1
CUST01269,Dormant Customers,3,2,2,7,57,1,534.09,0.0,0,4,0.08,0
CUST01270,Discount-Sensitive,3,2,1,6,57,1,309.87,0.0,1,4,0.43,0
CUST01271,Discount-Sensitive,5,2,2,9,12,1,529.98,0.0,0,8,0.31,0
CUST01272,Dormant Customers,4,2,4,10,44,1,1860.0,0.0,0,1,0.27,0
CUST01273,Discount-Sensitive,1,2,3,6,149,1,1219.74,0.0,0,1,0.37,1
CUST01274,Loyal Customers,4,4,3,11,25,2,802.94,0.0,0,15,0.415,0
CUST01275,Champions,4,5,5,14,34,3,2647.93,0.0,0,14,0.267,0
CUST01276,Discount-Sensitive,2,2,1,5,120,1,412.12,0.0,0,3,0.4,0
CUST01277,Discount-Sensitive,2,2,2,6,99,1,732.91,0.0,0,6,0.34,1
CUST01278,Loyal Customers,3,4,3,10,65,2,791.53,0.0,0,1,0.225,0
CUST01279,Discount-Sensitive,2,2,4,8,101,1,1494.42,1.0,0,3,0.35,1
CUST01280,Champions,4,5,5,14,35,4,3888.23,0.0,0,5,0.247,0
CUST01281,Dormant Customers,1,1,1,3,215,0,0.0,0.0,0,4,0.0,1
CUST01282,Dormant Customers,3,2,2,7,78,1,499.65,0.0,1,5,0.2,1
CUST01283,Champions,4,5,5,14,40,8,5650.74,0.125,1,7,0.328,1
CUST01284,Dormant Customers,1,1,1,3,192,0,0.0,0.0,0,1,0.0,1
CUST01285,At-Risk Customers,2,4,3,9,124,2,938.91,0.0,0,3,0.32,1
CUST01286,Dormant Customers,1,1,1,3,226,0,0.0,0.0,0,2,0.0,0
CUST01287,At-Risk Customers,2,4,3,9,89,2,1153.33,0.0,0,3,0.46,0
CUST01288,Discount-Sensitive,2,2,2,6,132,1,486.14,0.0,0,0,0.38,1
CUST01289,Dormant Customers,5,2,2,9,3,1,742.76,0.0,0,9,0.18,0
CUST01290,Loyal Customers,3,4,3,10,53,2,1164.42,0.0,0,9,0.26,0
CUST01291,Dormant Customers,1,1,1,3,193,0,0.0,0.0,0,3,0.0,0
CUST01292,Champions,4,4,5,13,41,2,2412.52,0.0,0,3,0.155,0
CUST01293,Loyal Customers,5,4,3,12,15,2,866.63,0.0,0,0,0.38,0
CUST01294,Discount-Sensitive,5,2,2,9,3,1,750.26,0.0,0,9,0.45,0
CUST01295,At-Risk Customers,2,5,5,12,121,3,1979.11,0.333,0,11,0.14,1
CUST01296,Discount-Sensitive,5,2,1,8,16,1,416.31,0.0,0,2,0.41,0
CUST01297,Champions,5,5,4,14,2,4,1798.57,0.0,1,6,0.27,0
CUST01298,Dormant Customers,1,1,1,3,329,0,0.0,0.0,0,0,0.0,1
CUST01299,Dormant Customers,1,2,3,6,171,1,840.54,0.0,0,8,0.07,1
CUST01300,Champions,4,5,4,13,46,4,1939.2,0.0,1,10,0.367,0
CUST01301,Loyal Customers,3,4,3,10,85,2,884.57,0.0,0,4,0.325,1
CUST01302,Champions,5,5,5,15,1,5,3420.38,0.0,0,8,0.292,0
CUST01303,Dormant Customers,5,2,3,10,20,1,844.74,0.0,1,3,0.18,1
CUST01304,Loyal Customers,4,4,3,11,27,2,1145.58,0.0,0,8,0.17,0
CUST01305,Discount-Sensitive,3,2,1,6,50,1,311.4,0.0,0,8,0.45,1
CUST01306,Loyal Customers,3,4,5,12,54,2,3337.79,0.0,0,2,0.205,0
CUST01307,Dormant Customers,1,1,1,3,234,0,0.0,0.0,0,4,0.0,1
CUST01308,Dormant Customers,2,2,1,5,119,1,380.96,0.0,0,5,0.27,1
CUST01309,Loyal Customers,3,5,4,12,73,3,1704.79,0.0,0,2,0.423,0
CUST01310,At-Risk Customers,2,4,3,9,139,2,1213.35,0.0,0,8,0.405,0
CUST01311,Loyal Customers,4,4,3,11,43,2,1069.71,0.0,0,1,0.37,0
CUST01312,Champions,5,4,4,13,14,2,1611.51,0.0,0,5,0.275,0
CUST01313,Champions,5,4,4,13,4,2,1457.68,0.0,0,6,0.23,0
CUST01314,Loyal Customers,5,4,3,12,1,2,1066.73,0.0,0,5,0.28,0
CUST01315,Dormant Customers,1,1,1,3,222,0,0.0,0.0,0,1,0.0,1
CUST01316,Dormant Customers,2,2,1,5,120,1,407.44,0.0,0,13,0.25,1
CUST01317,Dormant Customers,1,1,1,3,256,0,0.0,0.0,0,1,0.0,1
CUST01318,Dormant Customers,2,2,1,5,130,1,396.5,0.0,0,2,0.13,1
CUST01319,Discount-Sensitive,2,2,1,5,111,1,336.29,0.0,0,10,0.48,0
CUST01320,Dormant Customers,1,2,2,5,150,1,500.0,0.0,0,6,0.11,1
CUST01321,At-Risk Customers,2,5,4,11,99,5,1878.1,0.0,0,12,0.36,0
CUST01322,Dormant Customers,2,2,2,6,96,1,564.8,0.0,0,2,0.17,1
CUST01323,Dormant Customers,1,1,1,3,276,0,0.0,0.0,0,3,0.0,1
CUST01324,Dormant Customers,1,1,1,3,227,0,0.0,0.0,0,1,0.0,1
CUST01325,Dormant Customers,1,1,1,3,186,0,0.0,0.0,0,1,0.0,0
CUST01326,Dormant Customers,2,2,4,8,131,1,1411.39,0.0,0,3,0.29,1
CUST01327,Loyal Customers,3,5,5,13,83,3,3429.24,0.0,0,10,0.14,0
CUST01328,Loyal Customers,3,4,5,12,54,2,2001.3,0.0,0,5,0.235,0
CUST01329,Loyal Customers,3,5,3,11,61,3,1252.03,0.333,0,5,0.287,0
CUST01330,Champions,5,5,5,15,3,3,2794.39,0.0,0,6,0.233,0
CUST01331,Champions,5,5,4,14,14,3,1877.49,0.0,1,10,0.227,0
CUST01332,Champions,5,5,5,15,17,4,3364.3,0.0,0,7,0.28,0
CUST01333,Dormant Customers,4,2,1,7,47,1,420.65,0.0,0,2,0.18,1
CUST01334,Dormant Customers,1,2,3,6,160,1,976.5,0.0,0,1,0.03,1
CUST01335,Loyal Customers,3,4,5,12,75,2,2371.6,0.0,1,6,0.26,0
CUST01336,Loyal Customers,5,4,3,12,1,2,910.67,0.0,0,0,0.23,1
CUST01337,Discount-Sensitive,3,2,3,8,49,1,793.95,0.0,0,14,0.32,0
CUST01338,Discount-Sensitive,5,2,1,8,7,1,232.88,1.0,1,14,0.43,1
CUST01339,Dormant Customers,1,2,2,5,162,1,450.33,0.0,0,3,0.26,1
CUST01340,Dormant Customers,3,2,2,7,76,1,624.33,0.0,0,5,0.07,1
CUST01341,Dormant Customers,4,2,1,7,38,1,395.13,0.0,0,5,0.23,1
CUST01342,Loyal Customers,3,4,3,10,84,2,1049.9,0.0,0,10,0.25,1
CUST01343,Loyal Customers,5,5,3,13,4,3,1079.78,0.0,0,3,0.173,0
CUST01344,Dormant Customers,1,1,1,3,395,0,0.0,0.0,0,3,0.0,1
CUST01345,Dormant Customers,4,2,5,11,38,1,2465.11,0.0,0,7,0.26,0
CUST01346,Champions,4,5,5,14,38,3,2127.53,0.0,0,5,0.29,0
CUST01347,Discount-Sensitive,2,2,1,5,128,1,316.63,0.0,0,3,0.39,1
CUST01348,Dormant Customers,2,2,2,6,140,1,659.62,0.0,0,3,0.23,1
CUST01349,Loyal Customers,3,4,5,12,83,2,2446.67,0.0,0,0,0.205,0
CUST01350,Dormant Customers,1,1,1,3,190,0,0.0,0.0,0,1,0.0,1
CUST01351,Discount-Sensitive,4,2,2,8,30,1,542.87,1.0,1,7,0.42,1
CUST01352,At-Risk Customers,2,4,3,9,123,2,900.07,0.5,0,1,0.415,1
CUST01353,Dormant Customers,3,2,2,7,73,1,597.26,0.0,1,1,0.23,0
CUST01354,Loyal Customers,5,4,3,12,2,2,1041.99,0.0,1,10,0.355,0
CUST01355,Discount-Sensitive,2,2,2,6,88,1,547.04,0.0,0,2,0.3,0
CUST01356,Dormant Customers,4,2,1,7,42,1,287.51,0.0,1,0,0.27,1
CUST01357,Discount-Sensitive,2,2,1,5,126,1,230.99,0.0,0,2,0.56,1
CUST01358,Discount-Sensitive,5,2,3,10,18,1,862.52,0.0,0,14,0.32,0
CUST01359,At-Risk Customers,2,4,3,9,106,2,1016.94,0.0,0,3,0.345,1
CUST01360,Discount-Sensitive,1,2,1,4,160,1,306.65,0.0,0,6,0.3,1
CUST01361,Dormant Customers,5,2,3,10,5,1,805.77,0.0,0,6,0.21,0
CUST01362,Discount-Sensitive,3,2,1,6,80,1,378.18,0.0,0,16,0.35,1
CUST01363,Dormant Customers,3,2,2,7,83,1,454.39,0.0,0,7,0.14,0
CUST01364,Dormant Customers,1,2,4,7,148,1,1261.0,0.0,0,3,0.2,1
CUST01365,Dormant Customers,1,1,1,3,247,0,0.0,0.0,0,1,0.0,1
CUST01366,Discount-Sensitive,2,2,1,5,98,1,149.0,0.0,0,4,0.53,1
CUST01367,Dormant Customers,3,2,1,6,56,1,363.62,0.0,1,8,0.23,1
CUST01368,Dormant Customers,1,1,1,3,308,0,0.0,0.0,0,8,0.0,1
CUST01369,Dormant Customers,4,2,2,8,24,1,477.43,1.0,1,10,0.2,0
CUST01370,At-Risk Customers,1,4,3,8,161,2,1246.04,0.0,0,2,0.215,0
CUST01371,Champions,5,4,5,14,8,2,2334.49,0.0,1,6,0.225,0
CUST01372,Dormant Customers,3,2,1,6,71,1,366.8,1.0,1,5,0.1,1
CUST01373,Discount-Sensitive,4,2,1,7,45,1,291.54,0.0,0,4,0.6,1
CUST01374,Dormant Customers,2,2,1,5,88,1,282.0,0.0,0,5,0.19,1
CUST01375,Loyal Customers,3,4,3,10,64,2,1131.64,0.0,0,4,0.245,0
CUST01376,Dormant Customers,4,2,2,8,34,1,541.57,0.0,0,6,0.02,0
CUST01377,Discount-Sensitive,5,2,1,8,9,1,387.27,0.0,1,10,0.39,0
CUST01378,Dormant Customers,2,2,1,5,117,1,348.74,0.0,0,14,0.16,1
CUST01379,Dormant Customers,1,1,1,3,186,0,0.0,0.0,0,6,0.0,1
CUST01380,Loyal Customers,4,4,2,10,44,2,729.75,0.0,0,1,0.285,0
CUST01381,Champions,5,5,5,15,2,6,4149.83,0.0,0,11,0.253,0
CUST01382,Loyal Customers,5,4,3,12,4,2,987.37,0.5,1,5,0.19,1
CUST01383,Champions,5,5,4,14,13,3,1697.28,0.0,1,14,0.203,0
CUST01384,At-Risk Customers,2,4,5,11,145,2,3420.26,0.5,0,5,0.19,1
CUST01385,Champions,5,5,4,14,0,3,1753.84,0.333,1,10,0.367,0
CUST01386,Champions,5,5,5,15,14,4,5346.15,0.25,1,5,0.213,0
CUST01387,Dormant Customers,2,2,3,7,128,1,785.68,0.0,0,2,0.27,1
CUST01388,Dormant Customers,3,2,5,10,70,1,2996.98,0.0,0,1,0.25,1
CUST01389,Loyal Customers,3,4,4,11,70,2,1396.82,0.0,0,5,0.11,0
CUST01390,Loyal Customers,5,4,3,12,9,2,1232.27,0.0,0,11,0.12,0
CUST01391,Dormant Customers,2,2,3,7,94,1,972.01,0.0,0,11,0.2,0
CUST01392,Dormant Customers,5,2,4,11,16,1,1415.53,0.0,0,2,0.25,0
CUST01393,Dormant Customers,3,2,2,7,85,1,493.02,0.0,0,0,0.28,1
CUST01394,Champions,5,4,4,13,16,2,1313.81,0.0,0,15,0.365,0
CUST01395,Champions,4,5,5,14,32,4,3708.11,0.0,0,4,0.307,0
CUST01396,Discount-Sensitive,2,2,3,7,127,1,826.44,0.0,0,2,0.35,1
CUST01397,Champions,5,5,5,15,4,4,4264.14,0.0,0,12,0.165,0
CUST01398,Dormant Customers,3,2,4,9,57,1,1672.19,1.0,1,6,0.12,1
CUST01399,Champions,5,5,5,15,19,4,2045.41,0.25,1,10,0.305,0
CUST01400,Dormant Customers,2,2,1,5,134,1,328.61,0.0,0,1,0.15,1
CUST01401,Loyal Customers,3,4,5,12,75,2,1991.48,0.0,0,3,0.19,0
CUST01402,Dormant Customers,1,1,1,3,254,0,0.0,0.0,0,0,0.0,1
CUST01403,Dormant Customers,1,1,1,3,329,0,0.0,0.0,0,1,0.0,1
CUST01404,Dormant Customers,1,1,1,3,202,0,0.0,0.0,0,12,0.0,1
CUST01405,Discount-Sensitive,2,2,3,7,140,1,1013.03,0.0,0,2,0.33,0
CUST01406,Dormant Customers,1,1,1,3,222,0,0.0,0.0,0,2,0.0,1
CUST01407,Dormant Customers,2,2,2,6,139,1,709.73,0.0,0,3,0.14,1
CUST01408,Dormant Customers,1,1,1,3,307,0,0.0,0.0,0,0,0.0,1
CUST01409,Loyal Customers,4,5,3,12,26,3,1087.52,0.0,0,1,0.447,0
CUST01410,At-Risk Customers,2,4,2,8,146,2,670.94,0.0,0,11,0.34,0
CUST01411,Dormant Customers,1,1,1,3,183,0,0.0,0.0,0,0,0.0,0
CUST01412,Discount-Sensitive,2,2,1,5,91,1,348.68,0.0,0,9,0.34,1
CUST01413,Dormant Customers,1,1,1,3,234,0,0.0,0.0,0,2,0.0,1
CUST01414,Discount-Sensitive,4,2,2,8,30,1,453.66,0.0,1,10,0.34,0
CUST01415,Dormant Customers,5,2,2,9,9,1,509.5,0.0,0,9,0.29,0
CUST01416,High-Value but Unhappy,3,5,5,13,50,3,2785.86,0.667,3,11,0.223,0
CUST01417,Discount-Sensitive,1,2,2,5,149,1,461.24,0.0,0,3,0.42,1
CUST01418,Discount-Sensitive,1,2,3,6,176,1,785.78,0.0,0,10,0.31,1
CUST01419,Dormant Customers,4,2,3,9,41,1,1111.02,0.0,0,1,0.21,0
CUST01420,Loyal Customers,3,5,5,13,67,3,2895.91,0.0,1,14,0.353,0
CUST01421,Dormant Customers,4,2,3,9,46,1,1155.37,1.0,1,16,0.25,1
CUST01422,Loyal Customers,3,5,4,12,58,3,1353.3,0.333,1,3,0.2,0
CUST01423,Loyal Customers,4,4,3,11,41,2,840.35,0.0,0,5,0.29,0
CUST01424,Discount-Sensitive,2,2,5,9,93,1,2318.97,0.0,0,3,0.43,0
CUST01425,Discount-Sensitive,3,2,3,8,48,1,1148.76,0.0,0,3,0.32,1
CUST01426,Dormant Customers,4,2,3,9,24,1,872.32,0.0,0,8,0.28,0
CUST01427,High-Value but Unhappy,5,5,5,15,5,4,2185.26,0.0,2,11,0.4,0
CUST01428,Discount-Sensitive,3,2,3,8,51,1,888.61,1.0,1,15,0.41,0
CUST01429,Loyal Customers,3,4,4,11,53,2,1434.61,0.0,0,4,0.34,0
CUST01430,High-Value but Unhappy,5,5,5,15,5,3,2362.84,0.333,3,11,0.267,0
CUST01431,Dormant Customers,5,2,3,10,12,1,903.63,1.0,1,6,0.12,1
CUST01432,Dormant Customers,2,2,1,5,102,1,410.51,0.0,0,2,0.25,1
CUST01433,At-Risk Customers,2,4,3,9,108,2,1057.64,0.5,0,8,0.35,1
CUST01434,Champions,5,5,4,14,5,4,1436.17,0.25,1,6,0.453,0
CUST01435,Dormant Customers,1,1,1,3,186,0,0.0,0.0,0,0,0.0,1
CUST01436,Champions,5,4,5,14,20,2,2235.76,0.0,0,18,0.31,0
CUST01437,Dormant Customers,1,1,1,3,246,0,0.0,0.0,0,2,0.0,1
CUST01438,At-Risk Customers,1,4,5,10,157,2,2087.95,0.0,0,0,0.305,1
CUST01439,Champions,5,5,5,15,0,3,4431.7,0.0,1,7,0.2,0
CUST01440,Champions,5,5,5,15,6,3,3177.64,0.0,1,3,0.283,0
CUST01441,Dormant Customers,1,1,1,3,322,0,0.0,0.0,0,1,0.0,1
CUST01442,At-Risk Customers,2,5,5,12,105,3,2184.02,0.333,0,9,0.217,0
CUST01443,Champions,5,5,5,15,20,3,3298.22,0.0,0,1,0.247,0
CUST01444,Loyal Customers,4,4,3,11,32,2,1096.85,0.0,0,2,0.375,1
CUST01445,At-Risk Customers,2,4,4,10,115,2,1969.1,0.5,0,2,0.305,1
CUST01446,Dormant Customers,2,2,3,7,132,1,789.48,0.0,0,5,0.03,1
CUST01447,Dormant Customers,5,2,4,11,18,1,1665.94,0.0,0,13,0.13,0
CUST01448,Dormant Customers,1,1,1,3,233,0,0.0,0.0,0,1,0.0,1
CUST01449,Loyal Customers,5,4,3,12,3,2,874.09,0.0,1,5,0.315,0
CUST01450,At-Risk Customers,2,4,4,10,126,2,1429.2,0.5,0,2,0.105,1
CUST01451,Discount-Sensitive,4,2,4,10,34,1,1506.43,0.0,1,13,0.41,0
CUST01452,Discount-Sensitive,2,2,4,8,116,1,1448.27,0.0,0,10,0.42,1
CUST01453,Loyal Customers,3,4,4,11,82,2,1354.88,0.0,0,7,0.225,1
CUST01454,Loyal Customers,3,5,5,13,70,3,2311.47,0.0,0,2,0.317,0
CUST01455,Dormant Customers,1,1,1,3,335,0,0.0,0.0,0,0,0.0,1
CUST01456,Dormant Customers,5,2,3,10,17,1,1158.71,0.0,1,7,0.2,0
CUST01457,Dormant Customers,1,1,1,3,248,0,0.0,0.0,0,0,0.0,1
CUST01458,Dormant Customers,3,2,4,9,52,1,1462.88,0.0,0,1,0.13,1
CUST01459,Loyal Customers,3,5,4,12,68,3,1869.62,0.0,0,4,0.193,0
CUST01460,At-Risk Customers,2,5,4,11,128,3,1836.58,0.0,0,4,0.173,1
CUST01461,At-Risk Customers,2,4,3,9,107,2,1214.31,0.0,0,3,0.29,0
CUST01462,Dormant Customers,3,2,1,6,80,1,388.39,0.0,0,3,0.21,0
CUST01463,Dormant Customers,1,1,1,3,356,0,0.0,0.0,0,1,0.0,1
CUST01464,Champions,4,4,4,12,42,2,1743.4,0.0,0,13,0.25,0
CUST01465,Loyal Customers,5,4,2,11,10,2,670.57,0.0,0,16,0.335,0
CUST01466,Loyal Customers,3,4,4,11,56,2,1494.87,0.0,0,2,0.185,1
CUST01467,At-Risk Customers,2,4,2,8,89,2,649.13,0.0,0,5,0.29,1
CUST01468,Discount-Sensitive,1,2,3,6,166,1,1034.31,0.0,0,4,0.38,1
CUST01469,Dormant Customers,4,2,4,10,44,1,1313.43,0.0,0,0,0.17,0
CUST01470,Dormant Customers,1,1,1,3,241,0,0.0,0.0,0,1,0.0,1
CUST01471,Loyal Customers,3,5,5,13,77,4,2450.75,0.0,0,8,0.36,1
CUST01472,Champions,5,5,5,15,0,4,2039.77,0.0,1,3,0.305,0
CUST01473,Loyal Customers,3,5,5,13,48,3,2475.68,0.0,0,5,0.26,0
CUST01474,High-Value but Unhappy,3,4,3,10,61,2,959.29,0.5,2,8,0.205,1
CUST01475,Dormant Customers,2,2,2,6,114,1,650.36,0.0,0,0,0.27,1
CUST01476,Dormant Customers,2,2,1,5,127,1,370.67,0.0,0,0,0.27,1
CUST01477,Loyal Customers,3,5,4,12,55,3,1828.06,0.0,0,3,0.37,0
CUST01478,Champions,4,5,5,14,40,3,3159.76,0.0,0,10,0.143,1
CUST01479,Champions,4,5,4,13,42,4,1777.74,0.0,0,0,0.427,0
CUST01480,Dormant Customers,1,1,1,3,347,0,0.0,0.0,0,3,0.0,1
CUST01481,At-Risk Customers,2,4,4,10,122,2,1650.56,0.0,0,4,0.34,1
CUST01482,At-Risk Customers,1,4,3,8,158,2,1073.55,0.0,0,1,0.29,1
CUST01483,Loyal Customers,5,4,3,12,7,2,783.94,0.5,0,5,0.34,0
CUST01484,Dormant Customers,2,2,2,6,111,1,568.21,0.0,0,1,0.25,1
CUST01485,Loyal Customers,3,5,5,13,69,3,2973.96,0.333,0,6,0.2,1
CUST01486,Dormant Customers,3,2,2,7,48,1,770.52,0.0,0,5,0.23,1
CUST01487,Dormant Customers,1,1,1,3,232,0,0.0,0.0,0,1,0.0,1
CUST01488,Champions,4,5,4,13,33,3,1749.42,0.333,1,14,0.297,1
CUST01489,Champions,4,5,5,14,41,4,5287.87,0.0,1,9,0.253,0
CUST01490,At-Risk Customers,2,4,4,10,122,2,1360.72,0.0,0,3,0.285,1
CUST01491,At-Risk Customers,2,4,4,10,87,2,1889.89,0.0,0,6,0.245,0
CUST01492,Loyal Customers,3,4,5,12,62,2,2179.26,0.0,1,10,0.12,0
CUST01493,Loyal Customers,5,4,3,12,10,2,807.45,0.0,0,0,0.26,0
CUST01494,Dormant Customers,1,1,1,3,265,0,0.0,0.0,0,1,0.0,1
CUST01495,At-Risk Customers,2,5,5,12,89,3,2084.73,0.0,1,0,0.26,0
CUST01496,Discount-Sensitive,5,2,2,9,16,1,662.11,0.0,0,9,0.3,0
CUST01497,Champions,4,5,5,14,35,4,2041.04,0.25,1,9,0.39,0
CUST01498,Champions,5,5,5,15,12,4,3245.47,0.0,1,14,0.133,0
CUST01499,Dormant Customers,2,2,4,8,133,1,1510.54,0.0,0,3,0.25,1
CUST01500,Discount-Sensitive,2,2,1,5,95,1,269.54,0.0,0,8,0.34,0
CUST01501,Loyal Customers,3,4,2,9,66,2,646.43,0.0,2,6,0.51,1
CUST01502,Loyal Customers,3,4,4,11,80,2,1331.42,0.5,0,15,0.205,0
CUST01503,Discount-Sensitive,2,2,1,5,90,1,367.27,0.0,0,8,0.33,1
CUST01504,Discount-Sensitive,1,2,2,5,152,1,588.35,1.0,0,0,0.31,1
CUST01505,Discount-Sensitive,3,2,2,7,64,1,608.83,0.0,0,2,0.4,0
CUST01506,Discount-Sensitive,2,2,1,5,140,1,318.41,0.0,0,4,0.4,1
CUST01507,At-Risk Customers,2,4,5,11,125,2,2311.37,0.5,0,5,0.19,1
CUST01508,Dormant Customers,5,2,3,10,3,1,845.65,0.0,0,10,0.26,0
CUST01509,Loyal Customers,5,5,3,13,6,3,1236.7,0.333,1,17,0.37,0
CUST01510,At-Risk Customers,2,4,4,10,132,2,1667.1,0.0,0,7,0.315,1
CUST01511,At-Risk Customers,2,5,5,12,88,4,2601.14,0.0,0,11,0.135,0
CUST01512,Dormant Customers,4,2,2,8,43,1,703.24,0.0,1,3,0.23,0
CUST01513,Discount-Sensitive,2,2,3,7,131,1,1062.28,0.0,0,0,0.41,1
CUST01514,Loyal Customers,3,5,4,12,82,3,1466.5,0.0,0,5,0.233,0
CUST01515,At-Risk Customers,2,5,5,12,96,3,3057.74,0.0,0,4,0.217,0
CUST01516,Discount-Sensitive,1,2,1,4,172,1,421.68,0.0,0,15,0.41,1
CUST01517,Dormant Customers,2,2,2,6,87,1,628.81,0.0,0,4,0.19,1
CUST01518,Dormant Customers,1,1,1,3,485,0,0.0,0.0,0,1,0.0,1
CUST01519,At-Risk Customers,2,5,5,12,105,3,3216.75,0.0,0,0,0.167,0
CUST01520,Dormant Customers,5,2,1,8,19,1,333.93,0.0,0,10,0.18,0
CUST01521,Loyal Customers,5,4,3,12,10,2,1070.14,0.0,0,2,0.2,0
CUST01522,Discount-Sensitive,3,2,3,8,68,1,882.29,0.0,0,2,0.33,1
CUST01523,Champions,5,5,5,15,15,4,3702.28,0.25,1,1,0.328,0
CUST01524,Dormant Customers,5,2,5,12,19,1,2078.4,0.0,1,5,0.0,0
CUST01525,Loyal Customers,3,4,4,11,56,2,1514.06,0.0,0,1,0.235,0
CUST01526,High-Value but Unhappy,5,4,5,14,9,2,2585.39,0.5,2,7,0.265,0
CUST01527,Dormant Customers,1,1,1,3,326,0,0.0,0.0,0,1,0.0,1
CUST01528,Discount-Sensitive,2,2,1,5,105,1,424.84,0.0,0,13,0.55,1
CUST01529,Dormant Customers,1,1,1,3,194,0,0.0,0.0,0,0,0.0,1
CUST01530,Dormant Customers,1,1,1,3,182,0,0.0,0.0,0,7,0.0,1
CUST01531,Dormant Customers,1,1,1,3,222,0,0.0,0.0,0,3,0.0,1
CUST01532,Dormant Customers,1,2,3,6,159,1,776.24,0.0,0,6,0.25,1
CUST01533,Dormant Customers,1,2,2,5,167,1,697.43,0.0,0,6,0.21,1
CUST01534,Dormant Customers,4,2,1,7,22,1,416.32,0.0,0,7,0.24,0
CUST01535,Champions,5,5,5,15,8,5,2197.52,0.2,0,9,0.422,0
CUST01536,Discount-Sensitive,5,2,3,10,7,1,1059.82,0.0,1,2,0.3,0
CUST01537,Discount-Sensitive,2,2,1,5,123,1,355.81,0.0,0,3,0.32,1
CUST01538,Discount-Sensitive,3,2,1,6,80,1,346.25,0.0,0,8,0.32,0
CUST01539,Dormant Customers,1,2,2,5,158,1,643.65,0.0,0,0,0.27,1
CUST01540,Dormant Customers,1,1,1,3,195,0,0.0,0.0,0,4,0.0,1
CUST01541,Discount-Sensitive,3,2,2,7,64,1,626.47,0.0,0,5,0.36,0
CUST01542,Discount-Sensitive,5,2,1,8,4,1,382.91,0.0,0,15,0.58,0
CUST01543,Discount-Sensitive,2,2,4,8,131,1,1270.64,0.0,0,8,0.3,1
CUST01544,At-Risk Customers,2,4,3,9,113,2,1196.51,0.0,0,11,0.37,0
CUST01545,Dormant Customers,2,2,3,7,106,1,806.94,0.0,0,4,0.16,1
CUST01546,Loyal Customers,4,4,2,10,22,2,599.02,0.0,2,4,0.42,0
CUST01547,At-Risk Customers,2,4,3,9,99,2,881.65,0.0,0,4,0.275,1
CUST01548,Dormant Customers,3,2,2,7,49,1,497.12,0.0,0,2,0.21,0
CUST01549,Dormant Customers,1,2,2,5,167,1,708.07,0.0,0,15,0.24,1
CUST01550,At-Risk Customers,2,5,4,11,109,4,1841.6,0.0,0,5,0.27,1
CUST01551,Dormant Customers,3,2,2,7,69,1,674.67,0.0,0,11,0.24,0
CUST01552,At-Risk Customers,2,4,3,9,108,2,999.14,0.0,0,3,0.355,1
CUST01553,Dormant Customers,1,2,1,4,153,1,381.8,0.0,0,4,0.25,1
CUST01554,Loyal Customers,3,4,5,12,75,2,2807.29,0.0,0,8,0.315,0
CUST01555,Dormant Customers,4,2,1,7,30,1,329.17,0.0,1,5,0.28,0
CUST01556,Loyal Customers,4,4,2,10,37,2,729.47,0.0,0,1,0.27,0
CUST01557,Dormant Customers,4,2,2,8,41,1,452.3,0.0,0,9,0.19,0
CUST01558,Dormant Customers,1,1,1,3,210,0,0.0,0.0,0,1,0.0,1
CUST01559,At-Risk Customers,2,5,4,11,93,3,1317.97,0.333,1,5,0.347,1
CUST01560,Loyal Customers,5,4,3,12,8,2,1018.83,0.5,0,14,0.345,0
CUST01561,Dormant Customers,1,2,2,5,153,1,567.89,0.0,0,5,0.21,1
CUST01562,Loyal Customers,3,4,4,11,51,2,1271.3,0.5,1,17,0.25,0
CUST01563,Champions,5,4,4,13,20,2,1279.74,0.5,1,0,0.07,1
CUST01564,Dormant Customers,1,1,1,3,236,0,0.0,0.0,0,1,0.0,1
